habitat,site,site_unqiue,depth,date,trip,quadrat,quadrat2,square,depth_mm,number_pieces,piece,widest_span_mm,remove_for_size,morphology_simple,stable,bound,number_bound_to_it,total_pieces_bound,binder_1,binder_2,binder_3,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,6,188,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,7,72,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,8,77,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,9,114,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,10,54,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,11,81,no,Branched,No,Yes,1,2,serpulid,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,12,99,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,13,94,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,14,106,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,15,104,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,16,49,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,1,102,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,2,44,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,3,38,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,4,89,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,5,147,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,6,19,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,7,61,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,8,74,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,9,156,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,10,89,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,11,224,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,12,76,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,13,39,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,14,80,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,15,144,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,8,8,NA,NA,NA,16,68,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,1,15,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,2,30,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,3,98,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,4,18,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,5,48,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,6,81,no,Branched,No,Yes,3,4,macroalgae,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,7,56,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,8,38,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,9,31,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,10,NA,yes,Other,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,11,54,no,Branched,No,Yes,3,4,sponge,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,12,52,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,14,27,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,5,5,NA,NA,NA,16,76,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,1,122,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,2,28,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,3,36,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,4,32,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,5,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,6,39,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,7,32,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,8,45,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,10,14,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,11,68,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,12,68,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,13,21,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,14,72,no,Branched,No,Yes,2,3,coral,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,15,130,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,6,6,NA,NA,NA,16,53,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,1,19,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,2,88,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,4,62,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,5,52,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,6,59,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,7,20,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,8,25,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,9,135,no,Branched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,10,59,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,11,27,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,12,24,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,14,50,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,15,54,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,2,2,2-3m,43581,2019,7,7,NA,NA,NA,16,116,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,1,54,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,2,78,no,Unbranched,Yes,Yes,3,4,sponge,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,3,69,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,4,66,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,5,99,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,6,153,no,Branched,Yes,Yes,2,3,macroalgae,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,7,87,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,8,144,no,Branched,Yes,Yes,1,2,ascidian,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,9,100,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,10,119,no,Unbranched,Yes,Yes,1,2,macroalgae,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,11,70,no,Branched,No,Yes,2,3,sponge,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,12,88,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,13,105,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,14,86,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,15,145,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,5,5,NA,NA,NA,16,152,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,1,45,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,2,40,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,3,110,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,4,71,no,Other,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,5,46,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,6,135,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,7,114,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,8,196,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,9,75,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,10,46,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,11,183,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,12,72,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,13,111,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,14,122,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,15,76,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,6,6,NA,NA,NA,16,82,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,1,144,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,2,56,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,3,116,no,Branched,Yes,Yes,1,2,coral,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,4,77,no,Branched,Yes,Yes,1,2,ascidian,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,5,92,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,6,31,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,7,55,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,8,51,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,9,148,no,Unbranched,Yes,Yes,3,4,sponge,serpulid,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,10,43,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,11,150,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,12,72,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,13,88,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,14,103,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,15,42,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,3,12,6-7m,43577,2019,7,7,NA,NA,NA,16,132,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,1,28,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,2,48,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,3,28,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,4,119,no,Other,No,Yes,2,3,sponge,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,5,31,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,6,32,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,7,62,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,8,46,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,9,48,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,10,101,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,11,37,no,Branched,No,Yes,1,2,sponge,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,12,61,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,13,40,no,Branched,Yes,Yes,2,3,sponge,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,14,42,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,15,47,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,5,5,NA,NA,NA,16,108,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,1,49,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,2,16,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,3,58,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,4,30,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,5,36,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,6,29,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,7,44,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,8,39,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,9,22,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,10,39,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,11,42,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,12,132,no,Branched,Yes,Yes,6,7,sponge,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,13,16,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,14,82,no,Unbranched,Yes,Yes,3,4,sponge,macroalgae,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,15,42,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,6,6,NA,NA,NA,16,18,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,1,142,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,2,31,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,3,41,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,4,15,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,5,27,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,6,47,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,7,18,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,8,30,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,9,17,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,10,23,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,11,25,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,12,41,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,13,34,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,14,24,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,15,9,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,6,6-7m,43580,2019,7,7,NA,NA,NA,16,109,no,Other,No,No,NA,NA,NA,NA,NA,
